,First Rand,Investec Group,MTN Group,Aveng Limited
2010-06-10,1526.0733642578125,3128.619873046875,10499.0,1537.7530517578125
2010-06-11,1492.3214111328125,3097.790283203125,10520.0,1511.8359375
2010-06-14,1526.876953125,3145.747314453125,10800.0,1524.7945556640625
2010-06-15,1559.0218505859375,3188.566162109375,10950.0,1520.4749755859375
2010-06-16,1559.0218505859375,3188.566162109375,10943.2998046875,1520.4749755859375
2010-06-17,1580.719482421875,3124.052490234375,11319.0,1542.0726318359375
2010-06-18,1522.85888671875,3168.583984375,11325.0,1518.7470703125
2010-06-21,1525.269775390625,3168.583984375,11150.0,1505.3565673828125
2010-06-22,1557.41455078125,3168.583984375,11350.0,1490.2381591796875
2010-06-23,1526.876953125,3088.65576171875,11175.0,1481.5992431640625
2010-06-24,1526.876953125,3117.20166015625,10720.0,1524.7945556640625
2010-06-25,1515.6263427734375,3096.648681640625,10749.0,1516.1553955078125
2010-06-28,1526.876953125,3085.80126953125,10444.0,1490.2381591796875
2010-06-29,1502.7684326171875,3008.7275390625,10325.0,1468.640625
2010-06-30,1451.3367919921875,2962.4833984375,10100.0,1488.0784912109375
2010-07-01,1460.1766357421875,2854.580078125,10001.0,1444.019287109375
2010-07-02,1495.5357666015625,2888.264404296875,10290.0,1456.5458984375
2010-07-05,1494.732177734375,2877.4169921875,10300.0,1458.7056884765625
2010-07-06,1533.3060302734375,2927.08642578125,10620.0,1442.723388671875
2010-07-07,1550.985595703125,2991.029052734375,10750.0,1410.326904296875
2010-07-08,1579.1123046875,3030.993408203125,10825.0,1420.69384765625
2010-07-09,1583.9339599609375,3054.40087890625,11100.0,1436.244140625
2010-07-12,1575.09423828125,3100.07421875,10985.0,1451.362548828125
2010-07-13,1611.257080078125,3148.60205078125,11084.0,1444.8831787109375
2010-07-14,1594.3809814453125,3140.0380859375,11000.0,1455.6820068359375
2010-07-15,1570.2724609375,3154.31103515625,11305.0,1447.474853515625
2010-07-16,1591.1666259765625,3158.87841796875,11696.0,1438.4039306640625
2010-07-19,1575.09423828125,3111.492431640625,11422.0,1427.60498046875
2010-07-20,1583.9339599609375,3062.964599609375,11525.0,1448.3387451171875
2010-07-21,1619.293212890625,3161.162109375,11790.0,1466.0489501953125
2010-07-22,1649.0272216796875,3257.64697265625,11824.0,1509.6761474609375
2010-07-23,1657.0633544921875,3249.083251953125,11850.0,1526.954345703125
2010-07-26,1671.5284423828125,3283.338134765625,11795.0,1563.6702880859375
2010-07-27,1639.3836669921875,3315.88037109375,11790.0,1589.5875244140625
2010-07-28,1635.3656005859375,3285.621826171875,11550.0,1598.2264404296875
2010-07-29,1639.3836669921875,3339.287841796875,11576.0,1567.98974609375
2010-07-30,1627.329345703125,3247.94140625,11695.0,1555.8951416015625
2010-08-02,1655.4560546875,3295.327392578125,11999.0,1580.9483642578125
2010-08-03,1600.81005859375,3148.60205078125,11830.0,1588.2916259765625
2010-08-04,1574.2906494140625,3148.60205078125,11630.0,1585.2679443359375
2010-08-05,1568.6651611328125,3154.882080078125,11680.0,1592.611083984375
2010-08-06,1562.236328125,3128.619873046875,11650.0,1630.623046875
2010-08-09,1560.002197265625,3128.619873046875,11673.830078125,1630.623046875
2010-08-10,1530.8951416015625,3094.364990234375,11564.0,1606.43359375
2010-08-11,1490.714111328125,3040.1279296875,11426.0,1611.6170654296875
2010-08-12,1504.375732421875,2974.47265625,11463.0,1611.18505859375
2010-08-13,1499.553955078125,3034.418701171875,11650.0,1622.4158935546875
2010-08-16,1507.590087890625,3025.2841796875,11800.0,1614.208740234375
2010-08-17,1530.8951416015625,3066.9609375,11920.0,1640.9898681640625
2010-08-18,1494.732177734375,3053.259033203125,11749.0,1610.3211669921875
2010-08-19,1498.750244140625,3014.436767578125,11900.0,1604.27392578125
2010-08-20,1482.6778564453125,2976.756103515625,12025.0,1589.155517578125
2010-08-23,1530.091552734375,3074.3828125,12290.0,1579.2205810546875
2010-08-24,1514.82275390625,3039.556884765625,12097.0,1563.6702880859375
2010-08-25,1493.125,2991.60009765625,11700.0,1533.43359375
2010-08-26,1506.7864990234375,3037.273193359375,11830.0,1559.3507080078125
2010-08-27,1492.3214111328125,3017.291259765625,11853.0,1585.699951171875
2010-08-30,1514.82275390625,3060.110107421875,11936.0,1609.025390625
2010-08-31,1553.3963623046875,3057.25537109375,12050.0,1641.4217529296875
2010-09-01,1618.4896240234375,3145.747314453125,12382.0,1641.4217529296875
2010-09-02,1591.97021484375,3157.736572265625,12225.0,1624.1436767578125
2010-09-03,1603.220947265625,3161.73291015625,12475.0,1637.102294921875
2010-09-06,1601.6136474609375,3174.293212890625,12450.0,1640.9898681640625
2010-09-07,1567.0579833984375,3122.910888671875,12250.0,1619.82421875
2010-09-08,1587.9521484375,3126.9072265625,12320.0,1623.7117919921875
2010-09-09,1604.0245361328125,3135.470947265625,12400.0,1637.102294921875
2010-09-10,1622.5076904296875,3151.45654296875,12566.0,1656.9720458984375
2010-09-13,1651.43798828125,3197.1298828125,12520.0,1701.895263671875
2010-09-14,1620.9005126953125,3186.853515625,12249.0,1697.57568359375
2010-09-15,1624.114990234375,3214.25732421875,12016.0,1684.6170654296875
2010-09-16,1615.275146484375,3181.144287109375,12177.0,1691.96044921875
2010-09-17,1607.239013671875,3122.910888671875,12125.0,1684.6170654296875
2010-09-20,1631.3475341796875,3173.722412109375,12449.0,1698.0076904296875
2010-09-21,1647.419921875,3164.587646484375,12434.0,1742.9307861328125
2010-09-22,1647.419921875,3111.492431640625,12400.0,1730.4041748046875
2010-09-23,1657.0633544921875,3120.05615234375,12501.0,1752.433837890625
2010-09-24,1650.9237060546875,3120.05615234375,12505.41015625,1752.433837890625
2010-09-27,1688.404541015625,3174.293212890625,12164.0,1809.45166015625
2010-09-28,1681.171875,3165.7294921875,12168.0,1808.1556396484375
2010-09-29,1702.0660400390625,3191.420654296875,12418.0,1857.3984375
2010-09-30,1724.5673828125,3231.384765625,12600.0,1878.99609375
2010-10-01,1694.0299072265625,3187.42431640625,12648.0,1827.1617431640625
2010-10-04,1699.6551513671875,3168.583984375,12638.0,1835.8006591796875
2010-10-05,1712.5130615234375,3222.25,12645.0,1846.1676025390625
2010-10-06,1701.262451171875,3193.704345703125,12671.0,1857.3984375
2010-10-07,1673.1357421875,3199.984375,12546.0,1808.587646484375
2010-10-08,1685.99365234375,3182.85693359375,12849.0,1815.0670166015625
2010-10-11,1650.6343994140625,3202.26806640625,12880.0,1760.2088623046875
2010-10-12,1662.688720703125,3179.431396484375,12775.0,1779.6468505859375
2010-10-13,1696.440673828125,3197.1298828125,12800.0,1781.806640625
2010-10-14,1675.546630859375,3188.566162109375,12885.0,1801.2445068359375
2010-10-15,1663.4923095703125,3181.144287109375,12700.0,1788.285888671875
2010-10-18,1660.27783203125,3199.984375,12728.0,1822.41015625
2010-10-19,1665.099609375,3175.43505859375,12501.0,1815.4989013671875
2010-10-20,1663.4923095703125,3185.140625,12155.0,1818.0906982421875
2010-10-21,1677.1539306640625,3182.85693359375,12540.0,1821.5462646484375
2010-10-22,1659.4742431640625,3134.3291015625,12400.0,1846.599609375
2010-10-25,1637.7764892578125,3134.3291015625,12310.0,1881.15576171875
2010-10-26,1639.3836669921875,3162.875,12490.0,1903.1854248046875
2010-10-27,1619.293212890625,3140.0380859375,12385.0,1900.59375
2010-10-28,1640.990966796875,3140.0380859375,12398.0,1887.6351318359375
2010-10-29,1656.2596435546875,3182.85693359375,12600.0,1900.59375
2010-11-01,1681.9755859375,3197.1298828125,12480.0,1901.8896484375
2010-11-02,1683.582763671875,3203.980712890625,12675.0,1922.19140625
2010-11-03,1719.7457275390625,3217.11181640625,12980.0,1943.7889404296875
2010-11-04,1767.962890625,3254.221435546875,12738.0,1930.8304443359375
2010-11-05,1792.0714111328125,3248.51220703125,12866.0,1901.8896484375
2010-11-08,1775.9990234375,3251.366943359375,12720.0,1909.2327880859375
2010-11-09,1792.0714111328125,3277.05810546875,12770.0,1896.274169921875
2010-11-10,1763.94482421875,3265.639892578125,12950.0,1901.8896484375
2010-11-11,1764.7484130859375,3226.8173828125,13045.0,1868.629150390625
2010-11-12,1810.5546875,3262.21435546875,13100.0,1900.59375
2010-11-15,1805.7330322265625,3279.341796875,13245.0,1885.475341796875
2010-11-16,1791.267822265625,3231.384765625,13128.0,1870.7889404296875
2010-11-17,1784.03515625,3203.980712890625,13240.0,1857.3984375
2010-11-18,1733.4072265625,3234.239501953125,12950.0,1881.15576171875
2010-11-19,1706.084228515625,3254.79248046875,13000.0,1869.4930419921875
2010-11-22,1707.69140625,3242.232177734375,13055.0,1866.0374755859375
2010-11-23,1672.3321533203125,3214.25732421875,12450.0,1868.1971435546875
2010-11-24,1702.8697509765625,3211.402587890625,12551.0,1837.96044921875
2010-11-25,1699.6551513671875,3225.675537109375,12507.0,1841.4161376953125
2010-11-26,1689.2081298828125,3235.9521484375,12556.0,1804.7000732421875
2010-11-29,1647.419921875,3208.548095703125,12321.0,1749.842041015625
2010-11-30,1611.257080078125,3138.325439453125,12110.0,1762.36865234375
2010-12-01,1630.5439453125,3162.875,12302.0,1783.9664306640625
2010-12-02,1642.59814453125,3121.768798828125,12642.0,1764.5284423828125
2010-12-03,1674.7430419921875,3168.583984375,12683.0,1755.889404296875
2010-12-06,1864.0,3088.65576171875,12903.0,1753.7296142578125
2010-12-07,1860.0,3105.21240234375,12754.0,1753.7296142578125
2010-12-08,1843.0,3112.063232421875,13003.0,1771.0078125
2010-12-09,1875.0,3091.510498046875,13000.0,1771.0078125
2010-12-10,1842.0,3077.237548828125,12757.0,1766.25634765625
2010-12-13,1830.0,3057.25537109375,12610.0,1749.41015625
2010-12-14,1865.0,3082.946533203125,12550.0,1771.0078125
2010-12-15,1880.0,3065.819091796875,12600.0,1791.3095703125
2010-12-16,1880.0,3065.819091796875,12599.8798828125,1791.3095703125
2010-12-17,1857.0,3099.503173828125,12700.0,1835.3687744140625
2010-12-20,1870.0,3094.364990234375,12736.0,1831.04931640625
2010-12-21,1899.0,3121.768798828125,13129.0,1840.1202392578125
2010-12-22,1910.0,3104.641357421875,13148.0,1844.0079345703125
2010-12-23,1921.0,3120.627197265625,13225.0,1855.2386474609375
2010-12-24,1911.0,3118.343505859375,13094.0,1852.2149658203125
2010-12-27,1910.6500244140625,3118.343505859375,13118.1103515625,1852.2149658203125
2010-12-28,1930.0,3131.474609375,13198.0,1857.3984375
2010-12-29,1935.0,3134.3291015625,13184.0,1857.3984375
2010-12-30,1949.0,3136.61279296875,13441.0,1870.3570556640625
2010-12-31,1951.0,3133.75830078125,13442.0,1868.1971435546875
2011-01-03,1971.0,3153.740234375,13400.0,1868.1971435546875
2011-01-04,1989.0,3182.285888671875,13225.0,1884.179443359375
2011-01-05,2000.0,3191.420654296875,13090.0,1902.321533203125
2011-01-06,2015.0,3208.548095703125,12990.0,1900.59375
2011-01-07,1998.0,3215.399169921875,13000.0,1922.19140625
2011-01-10,1996.0,3182.85693359375,12937.0,1891.522705078125
2011-01-11,2059.0,3197.1298828125,13032.0,1902.321533203125
2011-01-12,2090.0,3246.799560546875,13035.0,1896.274169921875
2011-01-13,2105.0,3239.948486328125,13021.0,1827.1617431640625
2011-01-14,2081.0,3268.494384765625,13326.0,1853.078857421875
2011-01-17,2037.0,3249.083251953125,13012.0,1853.078857421875
2011-01-18,2031.0,3273.632568359375,13000.0,1812.9072265625
2011-01-19,2000.0,3254.79248046875,12679.0,1830.6173095703125
2011-01-20,1995.0,3205.693603515625,12453.0,1814.203125
2011-01-21,1995.0,3216.541015625,12830.0,1813.7711181640625
2011-01-24,1984.0,3182.285888671875,12872.0,1771.0078125
2011-01-25,1992.0,3126.336181640625,12744.0,1751.5699462890625
2011-01-26,1986.0,3145.747314453125,12799.0,1749.41015625
2011-01-27,2000.0,3202.839111328125,12793.0,1749.41015625
2011-01-28,1955.0,3140.0380859375,12598.0,1706.21484375
2011-01-31,1949.0,3097.219482421875,12300.0,1642.28564453125
2011-02-01,1963.0,3181.715087890625,12595.0,1565.8299560546875
2011-02-02,1990.0,3217.11181640625,12940.0,1601.250244140625
2011-02-03,2002.0,3249.083251953125,13183.0,1607.7294921875
2011-02-04,1963.0,3219.3955078125,13057.0,1619.82421875
2011-02-07,1935.0,3197.1298828125,12745.0,1638.398193359375
2011-02-08,1930.0,3194.275390625,12881.0,1630.623046875
2011-02-09,1912.0,3182.85693359375,12600.0,1598.2264404296875
2011-02-10,1893.0,3151.45654296875,12351.0,1634.9425048828125
2011-02-11,1945.0,3134.3291015625,12599.0,1647.46923828125
2011-02-14,1973.0,3150.885498046875,12710.0,1646.17333984375
2011-02-15,1975.0,3195.988037109375,12500.0,1609.025390625
2011-02-16,2001.0,3196.558837890625,12500.0,1619.82421875
2011-02-17,2005.0,3197.70068359375,12569.0,1615.504638671875
2011-02-18,1990.0,3173.722412109375,12560.0,1608.161376953125
2011-02-21,2005.0,3173.722412109375,12635.0,1606.8656005859375
2011-02-22,1970.0,3117.7724609375,12397.0,1578.78857421875
2011-02-23,1937.0,3055.542724609375,12055.0,1580.9483642578125
2011-02-24,1901.0,3026.996826171875,11969.0,1537.7530517578125
2011-02-25,1951.0,3057.25537109375,12075.0,1562.3743896484375
2011-02-28,1959.0,3074.3828125,12290.0,1580.08447265625
2011-03-01,1930.0,3070.95751953125,12282.0,1556.759033203125
2011-03-02,1929.0,3032.7060546875,12380.0,1576.62890625
2011-03-03,1936.0,3008.156494140625,12579.0,1570.149658203125
2011-03-04,1942.0,3003.58935546875,12400.0,1566.69384765625
2011-03-07,1906.0,3049.2626953125,12650.0,1576.62890625
2011-03-08,1930.0,3021.858642578125,12575.0,1619.82421875
2011-03-09,1934.0,3012.153076171875,13189.0,1630.623046875
2011-03-10,1890.0,2961.912353515625,12728.0,1617.6644287109375
2011-03-11,1903.0,2928.79931640625,13138.0,1598.2264404296875
2011-03-14,1898.0,2917.381103515625,13140.0,1539.912841796875
2011-03-15,1828.0,2831.74365234375,12455.0,1534.7293701171875
2011-03-16,1857.0,2888.835205078125,12800.0,1501.037109375
2011-03-17,1911.0,2884.8388671875,12978.0,1494.98974609375
2011-03-18,1870.0,2917.951904296875,12846.0,1528.2501220703125
2011-03-21,1919.0389404296875,2917.951904296875,12946.1064453125,1528.2501220703125
2011-03-22,1868.0,2932.224853515625,12910.0,1508.812255859375
2011-03-23,1919.0,2931.0830078125,13150.0,1520.04296875
2011-03-24,1945.0,2948.781494140625,13530.0,1511.8359375
2011-03-25,1928.0,2968.763427734375,13423.0,1533.43359375
2011-03-28,1890.0,2941.930419921875,13119.0,1501.037109375
2011-03-29,1929.0,2965.90869140625,13600.0,1511.8359375
2011-03-30,1990.0,3003.018310546875,14055.0,1511.8359375
2011-03-31,2010.0,2994.45458984375,13657.0,1540.77685546875
2011-04-01,2038.0,3008.156494140625,13889.0,1546.39208984375
2011-04-04,2035.0,3011.58203125,13950.0,1565.8299560546875
2011-04-05,2052.0,3048.691650390625,13800.0,1576.62890625
2011-04-06,2065.0,3100.07421875,13881.0,1587.427734375
2011-04-07,2045.0,3081.23388671875,13700.0,1600.8182373046875
2011-04-08,2028.0,3062.393798828125,13600.0,1598.2264404296875
2011-04-11,2030.0,3053.259033203125,13725.0,1576.62890625
2011-04-12,2018.0,3032.7060546875,13570.0,1536.0252685546875
2011-04-13,2027.0,3038.415283203125,13600.0,1552.8714599609375
2011-04-14,1986.0,3055.542724609375,13450.0,1519.611083984375
2011-04-15,1939.0,3020.14599609375,13430.0,1529.5460205078125
2011-04-18,1902.0,2905.962646484375,13050.0,1497.5814208984375
2011-04-19,1935.0,2933.9375,13346.0,1512.2679443359375
2011-04-20,1995.0,2968.1923828125,13969.0,1516.1553955078125
2011-04-21,2010.0,3005.302001953125,14023.0,1537.7530517578125
