,Target Corporation,Lowes companies Corporation
1980-01-11,0.8984379768371582,
1980-01-14,0.9140629768371582,
1980-01-15,0.9114580154418945,
1980-01-16,0.921875,
1980-01-17,0.90625,
1980-01-18,0.90625,
1980-01-21,0.921875,
1980-01-22,0.9270830154418945,
1980-01-23,0.9166669845581055,
1980-01-24,0.9296879768371582,
1980-01-25,0.9479169845581055,
1980-01-28,0.9479169845581055,
1980-01-29,0.9479169845581055,
1980-01-30,0.9479169845581055,
1980-01-31,0.953125,
1980-02-01,0.9583330154418945,
1980-02-04,0.9583330154418945,
1980-02-05,0.9557290077209473,
1980-02-06,0.9583330154418945,
1980-02-07,0.984375,
1980-02-08,0.9973959922790527,
1980-02-11,1.015625,
1980-02-12,1.015625,
1980-02-13,0.9973959922790527,
1980-02-14,0.9869790077209473,
1980-02-15,0.96875,
1980-02-19,0.9322919845581055,
1980-02-20,0.9322919845581055,
1980-02-21,0.9375,
1980-02-22,0.9296879768371582,
1980-02-25,0.921875,
1980-02-26,0.9270830154418945,
1980-02-27,0.8932290077209473,
1980-02-28,0.8932290077209473,
1980-02-29,0.8958330154418945,
1980-03-03,0.8880209922790527,
1980-03-04,0.8958330154418945,
1980-03-05,0.875,
1980-03-06,0.8463540077209473,
1980-03-07,0.8020830154418945,
1980-03-10,0.7708330154418945,
1980-03-11,0.796875,
1980-03-12,0.8125,
1980-03-13,0.8151040077209473,
1980-03-14,0.828125,
1980-03-17,0.8229169845581055,0.4648439884185791
1980-03-18,0.8255209922790527,0.453125
1980-03-19,0.8255209922790527,0.453125
1980-03-20,0.8255209922790527,0.453125
1980-03-21,0.8307290077209473,0.4453130066394806
1980-03-24,0.8203129768371582,0.421875
1980-03-25,0.8020830154418945,0.4296880066394806
1980-03-26,0.8046879768371582,0.4296880066394806
1980-03-27,0.8020830154418945,0.4257810115814209
1980-03-28,0.8229169845581055,0.4179689884185791
1980-03-31,0.8333330154418945,0.4296880066394806
1980-04-01,0.8333330154418945,0.4453130066394806
1980-04-02,0.8255209922790527,0.4609380066394806
1980-04-03,0.828125,0.46875
1980-04-07,0.8072919845581055,0.4765630066394806
1980-04-08,0.8177080154418945,0.46875
1980-04-09,0.8098959922790527,0.4726560115814209
1980-04-10,0.8072919845581055,0.4921880066394806
1980-04-11,0.8177080154418945,0.4960939884185791
1980-04-14,0.8072919845581055,0.4921880066394806
1980-04-15,0.8072919845581055,0.4882810115814209
1980-04-16,0.8072919845581055,0.484375
1980-04-17,0.8046879768371582,0.46875
1980-04-18,0.8020830154418945,0.4609380066394806
1980-04-21,0.7942709922790527,0.4375
1980-04-22,0.7864580154418945,0.4414060115814209
1980-04-23,0.7604169845581055,0.4453130066394806
1980-04-24,0.7786459922790527,0.4453130066394806
1980-04-25,0.7682290077209473,0.4492189884185791
1980-04-28,0.7760419845581055,0.4648439884185791
1980-04-29,0.7734379768371582,0.4648439884185791
1980-04-30,0.7994790077209473,0.46875
1980-05-01,0.8020830154418945,0.4765630066394806
1980-05-02,0.8125,0.515625
1980-05-05,0.8177080154418945,0.5078129768371582
1980-05-06,0.8359379768371582,0.5
1980-05-07,0.8489580154418945,0.5117189884185791
1980-05-08,0.8854169845581055,0.5039060115814209
1980-05-09,0.8802080154418945,0.515625
1980-05-12,0.8802080154418945,0.5039060115814209
1980-05-13,0.8854169845581055,0.5117189884185791
1980-05-14,0.890625,0.515625
1980-05-15,0.8854169845581055,0.5195310115814209
1980-05-16,0.890625,0.515625
1980-05-19,0.8828129768371582,0.5117189884185791
1980-05-20,0.9036459922790527,0.5117189884185791
1980-05-21,0.9114580154418945,0.5273439884185791
1980-05-22,0.8932290077209473,0.515625
1980-05-23,0.90625,0.5234379768371582
1980-05-27,0.9088540077209473,0.546875
1980-05-28,0.9166669845581055,0.5351560115814209
1980-05-29,0.9088540077209473,0.53125
1980-05-30,0.9140629768371582,0.5273439884185791
1980-06-02,0.9088540077209473,0.5234379768371582
1980-06-03,0.9140629768371582,0.5195310115814209
1980-06-04,0.9192709922790527,0.5195310115814209
1980-06-05,0.9322919845581055,0.5273439884185791
1980-06-06,0.9322919845581055,0.53125
1980-06-09,0.9322919845581055,0.5234379768371582
1980-06-10,0.9427080154418945,0.53125
1980-06-11,0.9635419845581055,0.5351560115814209
1980-06-12,0.9713540077209473,0.5195310115814209
1980-06-13,0.96875,0.5234379768371582
1980-06-16,0.953125,0.5234379768371582
1980-06-17,0.9479169845581055,0.5273439884185791
1980-06-18,0.9479169845581055,0.546875
1980-06-19,0.9479169845581055,0.53125
1980-06-20,0.9244790077209473,0.5273439884185791
1980-06-23,0.9296879768371582,0.5273439884185791
1980-06-24,0.9348959922790527,0.5390629768371582
1980-06-25,0.9296879768371582,0.5664060115814209
1980-06-26,0.9296879768371582,0.5703129768371582
1980-06-27,0.9322919845581055,0.5703129768371582
1980-06-30,0.921875,0.5625
1980-07-01,0.9192709922790527,0.5703129768371582
1980-07-02,0.9166669845581055,0.5664060115814209
1980-07-03,0.9375,0.5585939884185791
1980-07-07,0.9375,0.5742189884185791
1980-07-08,0.9453129768371582,0.5703129768371582
1980-07-09,0.9583330154418945,0.6171879768371582
1980-07-10,0.9427080154418945,0.6132810115814209
1980-07-11,0.9635419845581055,0.6054689884185791
1980-07-14,0.9635419845581055,0.6328129768371582
1980-07-15,0.984375,0.6210939884185791
1980-07-16,0.9895830154418945,0.6367189884185791
1980-07-17,1.0,0.6445310115814209
1980-07-18,1.0364580154418945,0.6640629768371582
1980-07-21,1.0104169845581055,0.6992189884185791
1980-07-22,1.0130209922790527,0.71875
1980-07-23,0.9947919845581055,0.7265629768371582
1980-07-24,0.9895830154418945,0.71875
1980-07-25,0.9921879768371582,0.7109379768371582
1980-07-28,1.0026040077209473,0.7304689884185791
1980-07-29,1.0104169845581055,0.7226560115814209
1980-07-30,1.03125,0.7109379768371582
1980-07-31,1.0234379768371582,0.7148439884185791
1980-08-01,1.0260419845581055,0.7304689884185791
1980-08-04,1.0260419845581055,0.7226560115814209
1980-08-05,1.03125,0.7226560115814209
1980-08-06,1.0416669845581055,0.7265629768371582
1980-08-07,1.03125,0.7382810115814209
1980-08-08,1.0208330154418945,0.734375
1980-08-11,1.0234379768371582,0.734375
1980-08-12,1.03125,0.7460939884185791
1980-08-13,1.03125,0.7460939884185791
1980-08-14,1.0104169845581055,0.7421879768371582
1980-08-15,1.0078129768371582,0.71875
1980-08-18,1.0130209922790527,0.7070310115814209
1980-08-19,1.0078129768371582,0.6757810115814209
1980-08-20,1.0182290077209473,0.6640629768371582
1980-08-21,1.0520830154418945,0.6757810115814209
1980-08-22,1.0520830154418945,0.6953129768371582
1980-08-25,1.0598959922790527,0.6914060115814209
1980-08-26,1.0677080154418945,0.6953129768371582
1980-08-27,1.0520830154418945,0.6875
1980-08-28,1.0416669845581055,0.6875
1980-08-29,1.0416669845581055,0.6796879768371582
1980-09-02,1.0234379768371582,0.6679689884185791
1980-09-03,1.0182290077209473,0.6796879768371582
1980-09-04,1.0182290077209473,0.671875
1980-09-05,0.9947919845581055,0.6640629768371582
1980-09-08,0.9973959922790527,0.6523439884185791
1980-09-09,0.9817709922790527,0.65625
1980-09-10,1.0078129768371582,0.6484379768371582
1980-09-11,1.0364580154418945,0.65625
1980-09-12,1.0442709922790527,0.65625
1980-09-15,1.0416669845581055,0.65625
1980-09-16,1.078125,0.65625
1980-09-17,1.09375,0.6953129768371582
1980-09-18,1.0911459922790527,0.7148439884185791
1980-09-19,1.1041669845581055,0.7304689884185791
1980-09-22,1.1041669845581055,0.7265629768371582
1980-09-23,1.0625,0.7617189884185791
1980-09-24,1.0520830154418945,0.7617189884185791
1980-09-25,1.0442709922790527,0.75
1980-09-26,1.03125,0.734375
1980-09-29,1.0208330154418945,0.7070310115814209
1980-09-30,1.03125,0.703125
1980-10-01,1.015625,0.6953129768371582
1980-10-02,1.0104169845581055,0.703125
1980-10-03,1.0208330154418945,0.6835939884185791
1980-10-06,1.015625,0.703125
1980-10-07,1.0130209922790527,0.71875
1980-10-08,1.0234379768371582,0.7265629768371582
1980-10-09,1.0104169845581055,0.71875
1980-10-10,0.9895830154418945,0.703125
1980-10-13,0.9791669845581055,0.703125
1980-10-14,0.9739580154418945,0.7109379768371582
1980-10-15,0.9791669845581055,0.7226560115814209
1980-10-16,0.9791669845581055,0.7109379768371582
1980-10-17,0.984375,0.703125
1980-10-20,0.984375,0.6992189884185791
1980-10-21,0.9583330154418945,0.6914060115814209
1980-10-22,0.9583330154418945,0.6835939884185791
1980-10-23,0.9505209922790527,0.671875
1980-10-24,0.9166669845581055,0.6679689884185791
1980-10-27,0.8958330154418945,0.65625
1980-10-28,0.890625,0.6328129768371582
1980-10-29,0.8984379768371582,0.640625
1980-10-30,0.875,0.6328129768371582
1980-10-31,0.8854169845581055,0.625
1980-11-03,0.9166669845581055,0.6171879768371582
1980-11-05,0.9479169845581055,0.6328129768371582
1980-11-06,0.9322919845581055,0.6210939884185791
1980-11-07,0.921875,0.6171879768371582
1980-11-10,0.9088540077209473,0.6171879768371582
1980-11-11,0.8828129768371582,0.6328129768371582
1980-11-12,0.890625,0.6328129768371582
1980-11-13,0.90625,0.6328129768371582
1980-11-14,0.921875,0.6367189884185791
1980-11-17,0.9140629768371582,0.6328129768371582
1980-11-18,0.9166669845581055,0.6484379768371582
1980-11-19,0.9375,0.6484379768371582
1980-11-20,0.9244790077209473,0.6679689884185791
1980-11-21,0.9270830154418945,0.6757810115814209
1980-11-24,0.921875,0.65625
1980-11-25,0.9166669845581055,0.65625
1980-11-26,0.9114580154418945,0.6796879768371582
1980-11-28,0.8958330154418945,0.6757810115814209
1980-12-01,0.875,0.6640629768371582
1980-12-02,0.875,0.6445310115814209
1980-12-03,0.8776040077209473,0.640625
1980-12-04,0.8880209922790527,0.65625
1980-12-05,0.8802080154418945,0.6484379768371582
1980-12-08,0.8515629768371582,0.625
1980-12-09,0.8645830154418945,0.6132810115814209
1980-12-10,0.8567709922790527,0.6015629768371582
1980-12-11,0.8541669845581055,0.5507810115814209
1980-12-12,0.8619790077209473,0.5820310115814209
1980-12-15,0.8515629768371582,0.5859379768371582
1980-12-16,0.8463540077209473,0.578125
1980-12-17,0.8541669845581055,0.5859379768371582
1980-12-18,0.8619790077209473,0.59375
1980-12-19,0.859375,0.5742189884185791
1980-12-22,0.8854169845581055,0.5820310115814209
1980-12-23,0.9166669845581055,0.609375
1980-12-24,0.921875,0.609375
1980-12-26,0.921875,0.6171879768371582
1980-12-29,0.9166669845581055,0.6015629768371582
1980-12-30,0.9114580154418945,0.59375
1980-12-31,0.9114580154418945,0.5898439884185791
1981-01-02,0.9140629768371582,0.6015629768371582
1981-01-05,0.9322919845581055,0.6054689884185791
1981-01-06,0.96875,0.625
1981-01-07,0.9661459922790527,0.6328129768371582
1981-01-08,0.9739580154418945,0.640625
1981-01-09,1.0026040077209473,0.65625
1981-01-12,1.0026040077209473,0.6796879768371582
1981-01-13,0.984375,0.6523439884185791
1981-01-14,0.9869790077209473,0.640625
1981-01-15,1.0,0.6484379768371582
1981-01-16,0.9973959922790527,0.640625
1981-01-19,0.9947919845581055,0.640625
1981-01-20,0.9791669845581055,0.6367189884185791
1981-01-21,0.9791669845581055,0.6171879768371582
1981-01-22,0.96875,0.625
1981-01-23,0.9791669845581055,0.625
1981-01-26,0.9739580154418945,0.609375
1981-01-27,0.9765629768371582,0.6132810115814209
1981-01-28,0.9583330154418945,0.6210939884185791
1981-01-29,0.9453129768371582,0.6171879768371582
1981-01-30,0.9453129768371582,0.625
1981-02-02,0.9375,0.6210939884185791
1981-02-03,0.9348959922790527,0.6171879768371582
1981-02-04,0.9166669845581055,0.6289060115814209
1981-02-05,0.9348959922790527,0.625
1981-02-06,0.9375,0.6445310115814209
1981-02-09,0.9270830154418945,0.6484379768371582
1981-02-10,0.9270830154418945,0.6445310115814209
1981-02-11,0.9348959922790527,0.6484379768371582
1981-02-12,0.9270830154418945,0.65625
1981-02-13,0.9166669845581055,0.6601560115814209
1981-02-17,0.9270830154418945,0.6640629768371582
1981-02-18,0.9166669845581055,0.6679689884185791
1981-02-19,0.9140629768371582,0.6835939884185791
1981-02-20,0.9322919845581055,0.6757810115814209
1981-02-23,0.9479169845581055,0.6796879768371582
1981-02-24,0.9583330154418945,0.6953129768371582
1981-02-25,0.953125,0.703125
1981-02-26,0.9583330154418945,0.71875
1981-02-27,0.96875,0.7578129768371582
1981-03-02,1.0052080154418945,0.7578129768371582
1981-03-03,1.0260419845581055,0.7617189884185791
1981-03-04,1.0338540077209473,0.75
1981-03-05,1.03125,0.7265629768371582
1981-03-06,1.0416669845581055,0.7148439884185791
1981-03-09,1.03125,0.7109379768371582
1981-03-10,1.0442709922790527,0.6992189884185791
1981-03-11,1.0416669845581055,0.703125
1981-03-12,1.0677080154418945,0.71875
1981-03-13,1.0755209922790527,0.71875
1981-03-16,1.0703129768371582,0.71875
1981-03-17,1.1041669845581055,0.7382810115814209
1981-03-18,1.0989580154418945,0.7421879768371582
1981-03-19,1.1171879768371582,0.7851560115814209
1981-03-20,1.15625,0.7890629768371582
1981-03-23,1.15625,0.7890629768371582
1981-03-24,1.1458330154418945,0.7851560115814209
1981-03-25,1.1614580154418945,0.7734379768371582
1981-03-26,1.1666669845581055,0.7734379768371582
1981-03-27,1.171875,0.765625
1981-03-30,1.171875,0.765625
1981-03-31,1.1796879768371582,0.7617189884185791
1981-04-01,1.1979169845581055,0.7617189884185791
1981-04-02,1.203125,0.765625
1981-04-03,1.1927080154418945,0.765625
1981-04-06,1.171875,0.765625
1981-04-07,1.1692709922790527,0.765625
1981-04-08,1.1666669845581055,0.7695310115814209
1981-04-09,1.1666669845581055,0.7734379768371582
1981-04-10,1.171875,0.7890629768371582
1981-04-13,1.1770830154418945,0.7929689884185791
1981-04-14,1.1875,0.8007810115814209
1981-04-15,1.1979169845581055,0.8164060115814209
1981-04-16,1.2239580154418945,0.8242189884185791
1981-04-20,1.2447919845581055,0.8164060115814209
1981-04-21,1.25,0.8164060115814209
1981-04-22,1.2604169845581055,0.8007810115814209
1981-04-23,1.28125,0.8007810115814209
1981-04-24,1.2916669845581055,0.8203129768371582
1981-04-27,1.3020830154418945,0.8320310115814209
1981-04-28,1.2916669845581055,0.8632810115814209
1981-04-29,1.2760419845581055,0.875
1981-04-30,1.2239580154418945,0.8710939884185791
1981-05-01,1.2473959922790527,0.875
1981-05-04,1.2083330154418945,0.8632810115814209
1981-05-05,1.203125,0.8515629768371582
1981-05-06,1.1770830154418945,0.8476560115814209
1981-05-07,1.1744790077209473,0.8320310115814209
1981-05-08,1.2161459922790527,0.8125
1981-05-11,1.21875,0.8046879768371582
1981-05-12,1.234375,0.78125
1981-05-13,1.2630209922790527,0.7890629768371582
1981-05-14,1.2552080154418945,0.796875
1981-05-15,1.2630209922790527,0.8085939884185791
1981-05-18,1.2578129768371582,0.8125
1981-05-19,1.2526040077209473,0.796875
1981-05-20,1.2552080154418945,0.7890629768371582
1981-05-21,1.25,0.796875
1981-05-22,1.2473959922790527,0.7929689884185791
1981-05-26,1.2395830154418945,0.7851560115814209
1981-05-27,1.25,0.8007810115814209
1981-05-28,1.25,0.796875
1981-05-29,1.2630209922790527,0.7929689884185791
1981-06-01,1.2760419845581055,0.7890629768371582
1981-06-02,1.265625,0.78125
1981-06-03,1.2838540077209473,0.7695310115814209
1981-06-04,1.2864580154418945,0.7578129768371582
1981-06-05,1.2838540077209473,0.75
1981-06-08,1.25,0.734375
1981-06-09,1.25,0.75
1981-06-10,1.25,0.7382810115814209
1981-06-11,1.2447919845581055,0.7421879768371582
1981-06-12,1.2447919845581055,0.7890629768371582
1981-06-15,1.25,0.8046879768371582
1981-06-16,1.2369790077209473,0.8242189884185791
1981-06-17,1.2317709922790527,0.8398439884185791
1981-06-18,1.203125,0.8359379768371582
1981-06-19,1.1822919845581055,0.8203129768371582
1981-06-22,1.15625,0.8398439884185791
1981-06-23,1.1640629768371582,0.875
1981-06-24,1.1510419845581055,0.8671879768371582
1981-06-25,1.1510419845581055,0.859375
1981-06-26,1.1458330154418945,0.8632810115814209
1981-06-29,1.1354169845581055,0.84375
1981-06-30,1.1197919845581055,0.8359379768371582
1981-07-01,1.1354169845581055,0.84375
1981-07-02,1.1666669845581055,0.8476560115814209
1981-07-06,1.1848959922790527,0.8554689884185791
1981-07-07,1.1901040077209473,0.8515629768371582
1981-07-08,1.1901040077209473,0.8632810115814209
1981-07-09,1.1901040077209473,0.8632810115814209
1981-07-10,1.1875,0.8671879768371582
1981-07-13,1.1953129768371582,0.8515629768371582
1981-07-14,1.2083330154418945,0.8476560115814209
1981-07-15,1.21875,0.84375
1981-07-16,1.2213540077209473,0.8203129768371582
1981-07-17,1.21875,0.8085939884185791
1981-07-20,1.203125,0.7890629768371582
1981-07-21,1.2005209922790527,0.78125
1981-07-22,1.140625,0.7773439884185791
1981-07-23,1.1458330154418945,0.7773439884185791
1981-07-24,1.1354169845581055,0.7734379768371582
1981-07-27,1.1302080154418945,0.78125
1981-07-28,1.1380209922790527,0.78125
1981-07-29,1.1614580154418945,0.7851560115814209
1981-07-30,1.1666669845581055,0.7695310115814209
1981-07-31,1.171875,0.7773439884185791
1981-08-03,1.1796879768371582,0.7734379768371582
1981-08-04,1.1770830154418945,0.765625
1981-08-05,1.1770830154418945,0.765625
1981-08-06,1.1927080154418945,0.765625
1981-08-07,1.1822919845581055,0.765625
1981-08-10,1.1822919845581055,0.765625
1981-08-11,1.1979169845581055,0.75
1981-08-12,1.1822919845581055,0.7304689884185791
1981-08-13,1.1666669845581055,0.71875
1981-08-14,1.1666669845581055,0.7265629768371582
1981-08-17,1.1614580154418945,0.734375
1981-08-18,1.1510419845581055,0.7421879768371582
1981-08-19,1.1614580154418945,0.7265629768371582
1981-08-20,1.1666669845581055,0.71875
1981-08-21,1.1614580154418945,0.7070310115814209
1981-08-24,1.1354169845581055,0.6914060115814209
1981-08-25,1.1302080154418945,0.671875
1981-08-26,1.1354169845581055,0.671875
1981-08-27,1.1432290077209473,0.6601560115814209
1981-08-28,1.1354169845581055,0.6484379768371582
1981-08-31,1.1302080154418945,0.65625
1981-09-01,1.1276040077209473,0.6601560115814209
1981-09-02,1.1484379768371582,0.65625
1981-09-03,1.1484379768371582,0.6484379768371582
1981-09-04,1.125,0.6484379768371582
1981-09-08,1.1067709922790527,0.6367189884185791
1981-09-09,1.1171879768371582,0.625
1981-09-10,1.1302080154418945,0.625
1981-09-11,1.1614580154418945,0.6289060115814209
1981-09-14,1.1510419845581055,0.6210939884185791
1981-09-15,1.1510419845581055,0.6289060115814209
1981-09-16,1.1354169845581055,0.625
1981-09-17,1.125,0.6171879768371582
1981-09-18,1.1171879768371582,0.6132810115814209
1981-09-21,1.125,0.59375
1981-09-22,1.1302080154418945,0.59375
1981-09-23,1.1171879768371582,0.6015629768371582
1981-09-24,1.125,0.6015629768371582
1981-09-25,1.1197919845581055,0.5976560115814209
1981-09-28,1.1145830154418945,0.59375
1981-09-29,1.1328129768371582,0.5976560115814209
1981-09-30,1.140625,0.609375
1981-10-01,1.140625,0.609375
1981-10-02,1.15625,0.609375
1981-10-05,1.1770830154418945,0.5976560115814209
1981-10-06,1.2005209922790527,0.5976560115814209
1981-10-07,1.21875,0.59375
1981-10-08,1.2395830154418945,0.6015629768371582
1981-10-09,1.2473959922790527,0.609375
1981-10-12,1.2369790077209473,0.625
1981-10-13,1.234375,0.6210939884185791
1981-10-14,1.2083330154418945,0.625
1981-10-15,1.21875,0.6367189884185791
1981-10-16,1.2213540077209473,0.6210939884185791
1981-10-19,1.2213540077209473,0.625
1981-10-20,1.2239580154418945,0.640625
1981-10-21,1.2291669845581055,0.6328129768371582
1981-10-22,1.21875,0.640625
1981-10-23,1.2005209922790527,0.6328129768371582
1981-10-26,1.1848959922790527,0.6328129768371582
1981-10-27,1.1875,0.6328129768371582
1981-10-28,1.1770830154418945,0.6328129768371582
1981-10-29,1.1640629768371582,0.6171879768371582
1981-10-30,1.1822919845581055,0.6210939884185791
1981-11-02,1.1979169845581055,0.421875
1981-11-03,1.2083330154418945,0.4140630066394806
1981-11-04,1.2083330154418945,0.3984380066394806
1981-11-05,1.203125,0.359375
1981-11-06,1.1822919845581055,0.3671880066394806
1981-11-09,1.15625,0.3515630066394806
1981-11-10,1.15625,0.3515630066394806
1981-11-11,1.1458330154418945,0.3515630066394806
1981-11-12,1.1432290077209473,0.359375
1981-11-13,1.125,0.359375
1981-11-16,1.0859379768371582,0.3554689884185791
1981-11-17,1.0572919845581055,0.3554689884185791
1981-11-18,1.109375,0.359375
1981-11-19,1.109375,0.3476560115814209
1981-11-20,1.1197919845581055,0.3515630066394806
1981-11-23,1.1380209922790527,0.3320310115814209
1981-11-24,1.1458330154418945,0.3398439884185791
1981-11-25,1.125,0.3828130066394806
1981-11-27,1.1354169845581055,0.3671880066394806
1981-11-30,1.1302080154418945,0.3828130066394806
1981-12-01,1.125,0.3789060115814209
1981-12-02,1.1197919845581055,0.390625
1981-12-03,1.1145830154418945,0.3867189884185791
1981-12-04,1.140625,0.3945310115814209
1981-12-07,1.1145830154418945,0.3789060115814209
1981-12-08,1.109375,0.3789060115814209
1981-12-09,1.1197919845581055,0.3789060115814209
1981-12-10,1.109375,0.3710939884185791
1981-12-11,1.1145830154418945,0.3671880066394806
1981-12-14,1.0885419845581055,0.359375
1981-12-15,1.09375,0.3710939884185791
1981-12-16,1.1145830154418945,0.3789060115814209
1981-12-17,1.0989580154418945,0.390625
1981-12-18,1.1302080154418945,0.40625
1981-12-21,1.1458330154418945,0.3984380066394806
1981-12-22,1.15625,0.40625
1981-12-23,1.140625,0.4179689884185791
1981-12-24,1.140625,0.4101560115814209
1981-12-28,1.1614580154418945,0.3984380066394806
1981-12-29,1.1875,0.40625
1981-12-30,1.2083330154418945,0.40625
1981-12-31,1.25,0.3984380066394806
1982-01-04,1.2083330154418945,0.4023439884185791
1982-01-05,1.1770830154418945,0.4023439884185791
1982-01-06,1.1458330154418945,0.390625
1982-01-07,1.15625,0.4023439884185791
1982-01-08,1.1614580154418945,0.390625
1982-01-11,1.1666669845581055,0.390625
1982-01-12,1.125,0.3710939884185791
1982-01-13,1.1197919845581055,0.3710939884185791
1982-01-14,1.1354169845581055,0.3828130066394806
1982-01-15,1.125,0.3789060115814209
1982-01-18,1.1145830154418945,0.3945310115814209
1982-01-19,1.1302080154418945,0.3984380066394806
1982-01-20,1.125,0.3945310115814209
1982-01-21,1.1510419845581055,0.4023439884185791
1982-01-22,1.1510419845581055,0.4023439884185791
1982-01-25,1.1510419845581055,0.40625
1982-01-26,1.1197919845581055,0.4140630066394806
1982-01-27,1.1302080154418945,0.4140630066394806
1982-01-28,1.1614580154418945,0.421875
1982-01-29,1.203125,0.4375
1982-02-01,1.2083330154418945,0.4335939884185791
1982-02-02,1.2083330154418945,0.4375
1982-02-03,1.1927080154418945,0.4296880066394806
1982-02-04,1.203125,0.4453130066394806
1982-02-05,1.2083330154418945,0.4453130066394806
1982-02-08,1.1875,0.4375
1982-02-09,1.1927080154418945,0.421875
1982-02-10,1.1614580154418945,0.4257810115814209
1982-02-11,1.15625,0.4257810115814209
1982-02-12,1.1666669845581055,0.4140630066394806
1982-02-16,1.1666669845581055,0.4023439884185791
1982-02-17,1.1666669845581055,0.4023439884185791
1982-02-18,1.1666669845581055,0.4023439884185791
1982-02-19,1.1666669845581055,0.4023439884185791
1982-02-22,1.1614580154418945,0.40625
1982-02-23,1.171875,0.4023439884185791
1982-02-24,1.2291669845581055,0.3984380066394806
1982-02-25,1.2552080154418945,0.4023439884185791
1982-02-26,1.2708330154418945,0.3984380066394806
1982-03-01,1.328125,0.40625
1982-03-02,1.3697919845581055,0.421875
1982-03-03,1.3541669845581055,0.4453130066394806
1982-03-04,1.34375,0.4570310115814209
1982-03-05,1.3385419845581055,0.46875
1982-03-08,1.3177080154418945,0.4492189884185791
1982-03-09,1.3697919845581055,0.4375
1982-03-10,1.3802080154418945,0.4414060115814209
1982-03-11,1.375,0.4335939884185791
1982-03-12,1.3854169845581055,0.4296880066394806
1982-03-15,1.375,0.421875
1982-03-16,1.3697919845581055,0.4296880066394806
1982-03-17,1.3854169845581055,0.4375
1982-03-18,1.40625,0.4492189884185791
1982-03-19,1.4114580154418945,0.4375
1982-03-22,1.421875,0.4414060115814209
1982-03-23,1.4322919845581055,0.4414060115814209
1982-03-24,1.4375,0.4414060115814209
1982-03-25,1.421875,0.4414060115814209
1982-03-26,1.4114580154418945,0.4453130066394806
1982-03-29,1.3854169845581055,0.4414060115814209
1982-03-30,1.3854169845581055,0.4453130066394806
1982-03-31,1.4010419845581055,0.4453130066394806
1982-04-01,1.3958330154418945,0.4375
1982-04-02,1.4166669845581055,0.4375
1982-04-05,1.40625,0.4375
1982-04-06,1.4114580154418945,0.4375
1982-04-07,1.40625,0.4414060115814209
1982-04-08,1.40625,0.4335939884185791
1982-04-12,1.4479169845581055,0.4375
1982-04-13,1.4479169845581055,0.4453130066394806
1982-04-14,1.453125,0.4453130066394806
1982-04-15,1.453125,0.453125
1982-04-16,1.4583330154418945,0.4492189884185791
1982-04-19,1.4583330154418945,0.4453130066394806
1982-04-20,1.453125,0.4375
1982-04-21,1.4166669845581055,0.4375
1982-04-22,1.3802080154418945,0.4375
1982-04-23,1.4166669845581055,0.4453130066394806
1982-04-26,1.4270830154418945,0.4453130066394806
1982-04-27,1.4583330154418945,0.4453130066394806
1982-04-28,1.4583330154418945,0.453125
1982-04-29,1.4583330154418945,0.4453130066394806
1982-04-30,1.4583330154418945,0.453125
1982-05-03,1.46875,0.4609380066394806
1982-05-04,1.5,0.4648439884185791
1982-05-05,1.515625,0.46875
1982-05-06,1.5625,0.4804689884185791
1982-05-07,1.5572919845581055,0.4804689884185791
1982-05-10,1.5520830154418945,0.4765630066394806
1982-05-11,1.5416669845581055,0.484375
1982-05-12,1.5208330154418945,0.4804689884185791
1982-05-13,1.5,0.4765630066394806
1982-05-14,1.4739580154418945,0.484375
1982-05-17,1.4583330154418945,0.484375
1982-05-18,1.4583330154418945,0.484375
1982-05-19,1.4479169845581055,0.4882810115814209
1982-05-20,1.4270830154418945,0.4765630066394806
1982-05-21,1.4375,0.484375
1982-05-24,1.4322919845581055,0.484375
1982-05-25,1.4166669845581055,0.4804689884185791
1982-05-26,1.40625,0.46875
1982-05-27,1.4322919845581055,0.4570310115814209
1982-05-28,1.421875,0.4609380066394806
1982-06-01,1.4479169845581055,0.453125
1982-06-02,1.4583330154418945,0.453125
1982-06-03,1.4791669845581055,0.4375
1982-06-04,1.4739580154418945,0.453125
1982-06-07,1.4583330154418945,0.4570310115814209
1982-06-08,1.4583330154418945,0.453125
1982-06-09,1.453125,0.4492189884185791
1982-06-10,1.453125,0.4414060115814209
1982-06-11,1.4895830154418945,0.4492189884185791
1982-06-14,1.4895830154418945,0.4375
1982-06-15,1.5104169845581055,0.4375
1982-06-16,1.53125,0.4453130066394806
1982-06-17,1.53125,0.453125
1982-06-18,1.5208330154418945,0.453125
1982-06-21,1.546875,0.4609380066394806
1982-06-22,1.5208330154418945,0.4609380066394806
1982-06-23,1.5364580154418945,0.4648439884185791
1982-06-24,1.5260419845581055,0.4609380066394806
1982-06-25,1.5208330154418945,0.4609380066394806
1982-06-28,1.546875,0.4570310115814209
1982-06-29,1.5520830154418945,0.4570310115814209
1982-06-30,1.5572919845581055,0.453125
1982-07-01,1.53125,0.4570310115814209
1982-07-02,1.5104169845581055,0.46875
1982-07-06,1.4947919845581055,0.46875
1982-07-07,1.4895830154418945,0.4609380066394806
1982-07-08,1.515625,0.4609380066394806
1982-07-09,1.5625,0.4648439884185791
1982-07-12,1.5989580154418945,0.46875
1982-07-13,1.6041669845581055,0.4609380066394806
1982-07-14,1.5885419845581055,0.453125
